The Spheal of Approval | POKÉMON FULL EPISODE 36 | Season 6 | https://www.youtube.com/watch?v=WSqWvo3eiWo
Jump for Joy! | POKÉMON FULL EPISODE 37 | Season 6 | https://www.youtube.com/watch?v=3LSWaU0Dzzg
A Different Kind of Misty | POKÉMON FULL EPISODE 38 | Season 6 | https://www.youtube.com/watch?v=zggdwm9Vaqc
A Poké-BLOCK Party | POKÉMON FULL EPISODE 39 | Season 6 | https://www.youtube.com/watch?v=zNbfIedhwbs
Watt's With Wattson | POKÉMON FULL EPISODE 40 | Season 6 | https://www.youtube.com/watch?v=aLH0dIJeR5U
What You Seed is What You Get | POKÉMON FULL EPISODE 1 | Season 7 | https://www.youtube.com/watch?v=2pfoBYZuqNQ
Let Bagons Be Bagons  | POKÉMON FULL EPISODE 2 | Season 7 | https://www.youtube.com/watch?v=T49sUrSphFo
The Princess and the Togepi | POKÉMON FULL EPISODE 3 | Season 7 | https://www.youtube.com/watch?v=Jnt-KrwZrtM
A Togepi Mirage! | POKÉMON FULL EPISODE 4 | Season 7 | https://www.youtube.com/watch?v=2rI8VcLwNJs
Candid Camerupt! | POKÉMON FULL EPISODE 5 | Season 7 | https://www.youtube.com/watch?v=L5M-k7uY0Sc
Love at First Flight | POKÉMON FULL EPISODE 6 | Season 7 | https://www.youtube.com/watch?v=MTUuko7U8v4
I Feel Skitty! | POKÉMON FULL EPISODE 7 | Season 7 | https://www.youtube.com/watch?v=v5HDHEgg4LE
ZigZag Zangoose | POKÉMON FULL EPISODE 8 | Season 7 | https://www.youtube.com/watch?v=zzdv8i-C7hE
Maxxed Out! | POKÉMON FULL EPISODE 9 | Season 7 | https://www.youtube.com/watch?v=7mYYv3gWl30
Pros and Con Artists | POKÉMON FULL EPISODE 10 | Season 7 | https://www.youtube.com/watch?v=2VWgxqYZBsQ
Come What May! | POKÉMON FULL EPISODE 11 | Season 7 | https://www.youtube.com/watch?v=l8-iTLbvdPw
Cheer Pressure | POKÉMON FULL EPISODE 12 | Season 7 | https://www.youtube.com/watch?v=HniTh55mcaw
Game Winning Assist | POKÉMON FULL EPISODE 13 | Season 7 | https://www.youtube.com/watch?v=76uXWax_zXI
Fight for the Meteorite | POKÉMON FULL EPISODE 14 | Season 7 | https://www.youtube.com/watch?v=BV7HiQ-gM2Y
Poetry Commotion! | POKÉMON FULL EPISODE 15 | Season 7 | https://www.youtube.com/watch?v=9ZukR69jSPc
Going, Going, Yawn | POKÉMON FULL EPISODE 16 | Season 7 | https://www.youtube.com/watch?v=IkVgfHVd6Lw
Going For a Spinda | POKÉMON FULL EPISODE 17 | Season 7 | https://www.youtube.com/watch?v=ITAhonrAqUs
All Torkoal, No Play | POKÉMON FULL EPISODE 18 | Season 7 | https://www.youtube.com/watch?v=shvDwmo3BGc
Manectric Charge | POKÉMON FULL EPISODE 19 | Season 7 | https://www.youtube.com/watch?v=O10lC-EZ7RM
Delcatty Got Your Tongue | POKÉMON FULL EPISODE 20 | Season 7 | https://www.youtube.com/watch?v=9FYI6EMfc6w
Disaster of Disguise | POKÉMON FULL EPISODE 21 | Season 7 | https://www.youtube.com/watch?v=NA-E-IvIvdY
Disguise Da Limit | POKÉMON FULL EPISODE 22 | Season 7 | https://www.youtube.com/watch?v=77dcb5ff26A
Take the Lombre Home | POKÉMON FULL EPISODE 23 | Season 7 | https://www.youtube.com/watch?v=9UycZ16xXq4
True Blue Swablu | POKÉMON FULL EPISODE 24 | Season 7 | https://www.youtube.com/watch?v=oETNQyNUjVo
Gulpin it Down | POKÉMON FULL EPISODE 25 | Season 7 | https://www.youtube.com/watch?v=0UojMWLR7Os
Exploud and Clear | POKÉMON FULL EPISODE 26 | Season 7 | https://www.youtube.com/watch?v=2VfUg5sGuzE
Go Go Ludicolo! | POKÉMON FULL EPISODE 27 | Season 7 | https://www.youtube.com/watch?v=rQFcpOZtK44
A Double Dilemma | POKÉMON FULL EPISODE 28 | Season 7 | https://www.youtube.com/watch?v=eiqtx8BwxzI
Love, Petalburg Style! | POKÉMON FULL EPISODE 29 | Season 7 | https://www.youtube.com/watch?v=gTUZBqxN5dI
Balance of Power | POKÉMON FULL EPISODE 30 | Season 7 | https://www.youtube.com/watch?v=HpazzjHzrXE
A Six Pack Attack! | POKÉMON FULL EPISODE 31 | Season 7 | https://www.youtube.com/watch?v=Yi2UVijDkOY
The Bicker the Better | POKÉMON FULL EPISODE 32 | Season 7 | https://www.youtube.com/watch?v=Xe3DbAhmqPg
Grass Hysteria! | POKÉMON FULL EPISODE 33 | Season 7 | https://www.youtube.com/watch?v=JmY_Gvak87s
Hokey Pokéballs | POKÉMON FULL EPISODE 34 | Season 7 | https://www.youtube.com/watch?v=VoioM-Cg7Mc
Whiscash and Ash | POKÉMON FULL EPISODE 35 | Season 7 | https://www.youtube.com/watch?v=Ml6QKFp0DvA
Me, Myself and Time | POKÉMON FULL EPISODE 36 | Season 7 | https://www.youtube.com/watch?v=B8w-dsbLmnY
A Fan with a Plan | POKÉMON FULL EPISODE 37 | Season 7 | https://www.youtube.com/watch?v=M5yu0OqOKMM
Cruisin’ for a Losin’ | POKÉMON FULL EPISODE 38 | Season 7 | https://www.youtube.com/watch?v=ILcequdWXfA
Pearls are a Spoink’s Best Friend | POKÉMON FULL EPISODE 39 | Season 7 | https://www.youtube.com/watch?v=pLbLdJHpCTY
That’s Just Swellow | POKÉMON FULL EPISODE 40 | Season 7 | https://www.youtube.com/watch?v=sSRlIJVO5Cw
Take This House and Shuppet | POKÉMON FULL EPISODE 41 | Season 7 | https://www.youtube.com/watch?v=UncvvO7nkFs
A Shroomish Skirmish | POKÉMON FULL EPISODE 42 | Season 7 | https://www.youtube.com/watch?v=Y9kyY56aqUA
Unfair Weather Friends | POKÉMON FULL EPISODE 43 | Season 7 | https://www.youtube.com/watch?v=y373XlWpKfo
Who’s Flying Now? | POKÉMON FULL EPISODE 44 | Season 7 | https://www.youtube.com/watch?v=1QwrRdxo2xQ
Sky High Gym Battle! | POKÉMON FULL EPISODE 45 | Season 7 | https://www.youtube.com/watch?v=smKMys6Kmjg
Lights, Camerupt, Action! | POKÉMON FULL EPISODE 46 | Season 7 | https://www.youtube.com/watch?v=WmGKZSkQ1HU
Crazy as a Lunatone | POKÉMON FULL EPISODE 47 | Season 7 | https://www.youtube.com/watch?v=JNj9cR_h_f8
The Garden of Eatin’ | POKÉMON FULL EPISODE 48 | Season 7 | https://www.youtube.com/watch?v=DMcsIpB14P4
A Scare to Remember | POKÉMON FULL EPISODE 49 | Season 7 | https://www.youtube.com/watch?v=e___K3UvMF4
Pokéblock, Stock and Berry | POKÉMON FULL EPISODE 50 | Season 7 | https://www.youtube.com/watch?v=TtK4iJDnPeg
Lessons in Lilycove | POKÉMON FULL EPISODE 51 | Season 7 | https://www.youtube.com/watch?v=B74zCwAIKeI
Judgment Day! | POKÉMON FULL EPISODE 52 | Season 7 | https://www.youtube.com/watch?v=99HJRv6TDvE
Clamperl of Wisdom | POKÉMON FULL EPISODE 1 | Season 8 | https://www.youtube.com/watch?v=gP1uHA39ksc
The Relicanth Really Can | POKÉMON FULL EPISODE 2 | Season 8 | https://www.youtube.com/watch?v=T2_caCZ99q0
The Evolutionary War | POKÉMON FULL EPISODE 3 | Season 8 | https://www.youtube.com/watch?v=5bpEtQgYO-g
Training Wrecks | POKÉMON FULL EPISODE 4 | Season 8 | https://www.youtube.com/watch?v=3VLIapc3EHY
Gaining Groudon | POKÉMON FULL EPISODE 5 | Season 8 | https://www.youtube.com/watch?v=D-Yw-SZ3wNU
The Scuffle of Legends | POKÉMON FULL EPISODE 6 | Season 8 | https://www.youtube.com/watch?v=huscOMa-6vY
It's Still Rocket Roll To Me | POKÉMON FULL EPISODE 7 | Season 8 | https://www.youtube.com/watch?v=2O1nhl_klDI
Solid As A Solrock | POKÉMON FULL EPISODE 8 | Season 8 | https://www.youtube.com/watch?v=oc7Y2cZrcOY
Vanity Affair | POKÉMON FULL EPISODE 9 | Season 8 | https://www.youtube.com/watch?v=v7lnr9dKrhA
Where's Armaldo? | POKÉMON FULL EPISODE 10 | Season 8 | https://www.youtube.com/watch?v=g3Ntlgmg_lw
A Cacturne For The Worse | POKÉMON FULL EPISODE 11 | Season 8 | https://www.youtube.com/watch?v=Z4HnESWD8lk
Claydol Big And Tall | POKÉMON FULL EPISODE 12 | Season 8 | https://www.youtube.com/watch?v=jmc_ECxRw0g
Once In A Mawile | POKÉMON FULL EPISODE 13 | Season 8 | https://www.youtube.com/watch?v=WDXyUZwoNf0
Beg, Burrow and Steal | POKÉMON FULL EPISODE 14 | Season 8 | https://www.youtube.com/watch?v=bjVqovCvUW0
Absol-Ute Disaster | POKÉMON FULL EPISODE 15 | Season 8 | https://www.youtube.com/watch?v=CeOOVTvj5QE
Let It Snow, Let It Snow, Let It Snorunt | POKÉMON FULL EPISODE 16 | Season 8 | https://www.youtube.com/watch?v=x8ZxeIv84rU
Do I Hear A Ralts? | POKÉMON FULL EPISODE 17 | Season 8 | https://www.youtube.com/watch?v=dvqprWyLQOU
The Great Eight Fate! | POKÉMON FULL EPISODE 18 | Season 8 | https://www.youtube.com/watch?v=yaH8cvHueH8
Eight Ain't Enough | POKÉMON FULL EPISODE 19 | Season 8 | https://www.youtube.com/watch?v=rNm1Hx8aL9k
Showdown At Linoone! | POKÉMON FULL EPISODE 20 | Season 8 | https://www.youtube.com/watch?v=3euRZiq7iPw
Who, What, When, Where, Wynaut? | POKÉMON FULL EPISODE 21 | Season 8 | https://www.youtube.com/watch?v=DZ9B04aWBsw
Date Expectations | POKÉMON FULL EPISODE 22 | Season 8 | https://www.youtube.com/watch?v=rK0dGpYj-38
Mean With Envy | POKÉMON FULL EPISODE 23 | Season 8 | https://www.youtube.com/watch?v=BUigSKj7acM
Pacifidlog Jam | POKÉMON FULL EPISODE 24 | Season 8 | https://www.youtube.com/watch?v=33nUBmAPJrU
Berry, Berry Interesting | POKÉMON FULL EPISODE 25 | Season 8 | https://www.youtube.com/watch?v=Evffx_CQ13g
Less Is Morrison | POKÉMON FULL EPISODE 26 | Season 8 | https://www.youtube.com/watch?v=YupMZYgEUMA
The Ribbon Cup Caper! | POKÉMON FULL EPISODE 27 | Season 8 | https://www.youtube.com/watch?v=IErQ8ke8J0M
Hi Ho Silver Wind! | POKÉMON FULL EPISODE 28 | Season 8 | https://www.youtube.com/watch?v=c7gKmm277pk
Deceit And Assist | POKÉMON FULL EPISODE 29 | Season 8 | https://www.youtube.com/watch?v=aCVJPxVJmIo
Rhapsody In Drew | POKÉMON FULL EPISODE 30 | Season 8 | https://www.youtube.com/watch?v=DH65pqFGICQ
Island Time | POKÉMON FULL EPISODE 31 | Season 8 | https://www.youtube.com/watch?v=kH2dAtXuUlE
Like A Meowth To A Flame | POKÉMON FULL EPISODE 32 | Season 8 | https://www.youtube.com/watch?v=zA4N2y8-UBQ
Saved By The Beldum | POKÉMON FULL EPISODE 33 | Season 8 | https://www.youtube.com/watch?v=RLWhw6-CC6c
From Brags To Riches | POKÉMON FULL EPISODE 34 | Season 8 | https://www.youtube.com/watch?v=Uoy7eA9HYL4
Shocks and Bonds | POKÉMON FULL EPISODE 35 | Season 8 | https://www.youtube.com/watch?v=whZ3siIUPxo
A Judgment Brawl | POKÉMON FULL EPISODE 36 | Season 8 | https://www.youtube.com/watch?v=9zH0hV_eSmk
Choose It Or Lose It! | POKÉMON FULL EPISODE 37 | Season 8 | https://www.youtube.com/watch?v=rJ-08x9gpIc
At The End Of The Fray | POKÉMON FULL EPISODE 38 | Season 8 | https://www.youtube.com/watch?v=cJjHFetMqn8
The Scheme Team | POKÉMON FULL EPISODE 39 | Season 8 | https://www.youtube.com/watch?v=PXnxmYXMUG0
